year,state_abbr,state,county,fips,category,measure_id,measure,short_question_text,prevalence,lower_ci,upper_ci,total_population,adult_population,relative_ci_width
2022,OH,Ohio,Washington,39167,Health Outcomes,OBESITY,Obesity among adults,Obesity,44.7,39.6,49.9,58901,47490,0.23042505592841156
2022,OH,Ohio,Wayne,39169,Prevention,ACCESS2,Current lack of health insurance among adults aged 18-64 years,Health Insurance,8.8,7.8,9.8,116559,88921,0.22727272727272735
2021,OH,Ohio,Wayne,39169,Health Outcomes,BPHIGH,High blood pressure among adults,High Blood Pressure,32.4,28.4,36.2,116559,88921,0.2407407407407409
2022,OH,Ohio,Wayne,39169,Prevention,CHECKUP,Visits to doctor for routine checkup within the past year among adults,Annual Checkup,74.9,70.9,78.5,116559,88921,0.10146862483311073
2022,OH,Ohio,Wayne,39169,Health Risk Behaviors,CSMOKING,Current cigarette smoking among adults,Current Cigarette Smoking,19,16.9,21.2,116559,88921,0.22631578947368425
2022,OH,Ohio,Wayne,39169,Health Outcomes,DEPRESSION,Depression among adults,Depression,26.7,23.1,30.5,116559,88921,0.2771535580524344
2022,OH,Ohio,Wayne,39169,Health Outcomes,DIABETES,Diagnosed diabetes among adults,Diabetes,10.6,9.2,12.1,116559,88921,0.2735849056603774
2022,OH,Ohio,Wayne,39169,Health-Related Social Needs,FOODINSECU,Food insecurity in the past 12 months among adults,Food Insecurity,11.8,10.5,13.2,116559,88921,0.22881355932203382
2022,OH,Ohio,Wayne,39169,Health-Related Social Needs,LACKTRPT,Lack of reliable transportation in the past 12 months among adults,Transportation Barriers,7.8,7.1,8.6,116559,88921,0.19230769230769232
2022,OH,Ohio,Wayne,39169,Health Risk Behaviors,LPA,No leisure-time physical activity among adults,Physical Inactivity,24,20.5,27.8,116559,88921,0.3041666666666667
2022,OH,Ohio,Wayne,39169,Prevention,MAMMOUSE,Mammography use among women aged 50-74 years,Mammography,72.4,64.6,79.2,116559,88921,0.201657458563536
2022,OH,Ohio,Wayne,39169,Health Status,MHLTH,Frequent mental distress among adults,Frequent Mental Distress,20.1,18.2,21.9,116559,88921,0.1840796019900497
2022,OH,Ohio,Wayne,39169,Health Outcomes,OBESITY,Obesity among adults,Obesity,40.1,33.9,46.7,116559,88921,0.31920199501246893
2022,OH,Ohio,Williams,39171,Prevention,ACCESS2,Current lack of health insurance among adults aged 18-64 years,Health Insurance,9.6,8.5,10.7,36652,28687,0.2291666666666666
2021,OH,Ohio,Williams,39171,Health Outcomes,BPHIGH,High blood pressure among adults,High Blood Pressure,33.3,29.2,37.5,36652,28687,0.2492492492492493
2022,OH,Ohio,Williams,39171,Prevention,CHECKUP,Visits to doctor for routine checkup within the past year among adults,Annual Checkup,75.3,71.3,79,36652,28687,0.102257636122178
2022,OH,Ohio,Williams,39171,Health Risk Behaviors,CSMOKING,Current cigarette smoking among adults,Current Cigarette Smoking,20,17.7,22.3,36652,28687,0.23000000000000007
2022,OH,Ohio,Williams,39171,Health Outcomes,DEPRESSION,Depression among adults,Depression,27.2,23.4,31.1,36652,28687,0.28308823529411775
2022,OH,Ohio,Williams,39171,Health Outcomes,DIABETES,Diagnosed diabetes among adults,Diabetes,11.5,10,13,36652,28687,0.2608695652173913
2022,OH,Ohio,Williams,39171,Health-Related Social Needs,FOODINSECU,Food insecurity in the past 12 months among adults,Food Insecurity,14.8,13.1,16.6,36652,28687,0.2364864864864866
2022,OH,Ohio,Williams,39171,Health-Related Social Needs,LACKTRPT,Lack of reliable transportation in the past 12 months among adults,Transportation Barriers,9.7,8.7,10.7,36652,28687,0.2061855670103093
2022,OH,Ohio,Williams,39171,Health Risk Behaviors,LPA,No leisure-time physical activity among adults,Physical Inactivity,26.4,22.5,30.6,36652,28687,0.3068181818181819
2022,OH,Ohio,Williams,39171,Prevention,MAMMOUSE,Mammography use among women aged 50-74 years,Mammography,75.6,67.9,82,36652,28687,0.18650793650793646
2022,OH,Ohio,Williams,39171,Health Status,MHLTH,Frequent mental distress among adults,Frequent Mental Distress,20.6,18.7,22.6,36652,28687,0.18932038834951465
2022,OH,Ohio,Williams,39171,Health Outcomes,OBESITY,Obesity among adults,Obesity,41.5,34.3,48.7,36652,28687,0.3469879518072291
2022,OH,Ohio,Wood,39173,Prevention,ACCESS2,Current lack of health insurance among adults aged 18-64 years,Health Insurance,6.2,5.5,7,131592,105161,0.24193548387096772
2021,OH,Ohio,Wood,39173,Health Outcomes,BPHIGH,High blood pressure among adults,High Blood Pressure,31.4,28.1,35,131592,105161,0.21974522292993626
2022,OH,Ohio,Wood,39173,Prevention,CHECKUP,Visits to doctor for routine checkup within the past year among adults,Annual Checkup,77.2,74,80.3,131592,105161,0.08160621761658027
2022,OH,Ohio,Wood,39173,Health Risk Behaviors,CSMOKING,Current cigarette smoking among adults,Current Cigarette Smoking,15.7,14,17.7,131592,105161,0.23566878980891717
2022,OH,Ohio,Wood,39173,Health Outcomes,DEPRESSION,Depression among adults,Depression,26.1,23,29.4,131592,105161,0.2452107279693486
2022,OH,Ohio,Wood,39173,Health Outcomes,DIABETES,Diagnosed diabetes among adults,Diabetes,10.6,9.4,12,131592,105161,0.2452830188679245
2022,OH,Ohio,Wood,39173,Health-Related Social Needs,FOODINSECU,Food insecurity in the past 12 months among adults,Food Insecurity,10,8.8,11.3,131592,105161,0.25
2022,OH,Ohio,Wood,39173,Health-Related Social Needs,LACKTRPT,Lack of reliable transportation in the past 12 months among adults,Transportation Barriers,7,6.3,7.7,131592,105161,0.20000000000000004
2022,OH,Ohio,Wood,39173,Health Risk Behaviors,LPA,No leisure-time physical activity among adults,Physical Inactivity,23.5,20.5,26.8,131592,105161,0.2680851063829788
2022,OH,Ohio,Wood,39173,Prevention,MAMMOUSE,Mammography use among women aged 50-74 years,Mammography,76.2,69.4,81.9,131592,105161,0.16404199475065617
2022,OH,Ohio,Wood,39173,Health Status,MHLTH,Frequent mental distress among adults,Frequent Mental Distress,19.2,17.5,20.9,131592,105161,0.17708333333333326
2022,OH,Ohio,Wood,39173,Health Outcomes,OBESITY,Obesity among adults,Obesity,35.7,30.7,41.1,131592,105161,0.2913165266106443
2022,OH,Ohio,Wyandot,39175,Prevention,ACCESS2,Current lack of health insurance among adults aged 18-64 years,Health Insurance,7.3,6.4,8.2,21567,16838,0.24657534246575327
2021,OH,Ohio,Wyandot,39175,Health Outcomes,BPHIGH,High blood pressure among adults,High Blood Pressure,30.6,26.8,34.7,21567,16838,0.25816993464052296
2022,OH,Ohio,Wyandot,39175,Prevention,CHECKUP,Visits to doctor for routine checkup within the past year among adults,Annual Checkup,75.6,71.5,79.2,21567,16838,0.1018518518518519
2022,OH,Ohio,Wyandot,39175,Health Risk Behaviors,CSMOKING,Current cigarette smoking among adults,Current Cigarette Smoking,18,15.8,20.2,21567,16838,0.24444444444444435
2022,OH,Ohio,Wyandot,39175,Health Outcomes,DEPRESSION,Depression among adults,Depression,27.4,23.5,31.1,21567,16838,0.2773722627737227
2022,OH,Ohio,Wyandot,39175,Health Outcomes,DIABETES,Diagnosed diabetes among adults,Diabetes,10.3,8.9,11.7,21567,16838,0.27184466019417464
2022,OH,Ohio,Wyandot,39175,Health-Related Social Needs,FOODINSECU,Food insecurity in the past 12 months among adults,Food Insecurity,9,7.9,10.2,21567,16838,0.2555555555555554
2022,OH,Ohio,Wyandot,39175,Health-Related Social Needs,LACKTRPT,Lack of reliable transportation in the past 12 months among adults,Transportation Barriers,6.7,6.1,7.4,21567,16838,0.19402985074626874
2022,OH,Ohio,Wyandot,39175,Health Risk Behaviors,LPA,No leisure-time physical activity among adults,Physical Inactivity,25.6,21.6,29.5,21567,16838,0.30859374999999994
2022,OH,Ohio,Wyandot,39175,Prevention,MAMMOUSE,Mammography use among women aged 50-74 years,Mammography,76.3,68.4,82.6,21567,16838,0.1861074705111401
2022,OH,Ohio,Wyandot,39175,Health Status,MHLTH,Frequent mental distress among adults,Frequent Mental Distress,20,18.1,21.8,21567,16838,0.18499999999999997
2022,OH,Ohio,Wyandot,39175,Health Outcomes,OBESITY,Obesity among adults,Obesity,40,32.7,47,21567,16838,0.35749999999999993
